DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,ADJ_CLOSE
27-Feb-2023,22.95,23.2,21,22.95,40744,
28-Feb-2023,23.4,23.85,21.8,21.9,19251,
01-Mar-2023,21.3,22.3,21.3,21.9,6140,
02-Mar-2023,22.5,22.85,21.9,22,9805,
05-Mar-2023,22.85,22.85,21.05,21.6,17863,
07-Mar-2023,20.6,22.15,20.6,21.8,18694,
08-Mar-2023,22.45,22.5,21.75,22.1,3890,
09-Mar-2023,22.65,22.65,21,21,5735,
12-Mar-2023,21,21.9,20.1,20.55,4612,
13-Mar-2023,20.8,20.9,19.6,20.45,20875,
14-Mar-2023,20.75,21.2,19.6,20.05,13342,
15-Mar-2023,19.4,20.3,19.4,20.1,8423,
16-Mar-2023,20.35,21.1,19.7,21.1,8705,
19-Mar-2023,20.55,22.1,20.25,20.45,20292,
20-Mar-2023,20.95,21.45,19.8,20,20311,
21-Mar-2023,20,20.55,19.65,20.45,3720,
22-Mar-2023,20.15,20.75,20,20.35,6267,
23-Mar-2023,20.15,20.6,19.9,20,5248,
26-Mar-2023,20.25,20.4,19.85,20.35,4203,
27-Mar-2023,20.6,20.65,19.85,20.1,4147,
28-Mar-2023,20.1,20.65,19.25,20.45,8491,
30-Mar-2023,20.85,20.85,19.8,20.1,11609,
02-Apr-2023,20.1,21,19.8,20.5,19304,
04-Apr-2023,20.8,21.5,20.7,21.45,14499,
05-Apr-2023,22.5,22.5,21.65,22.05,12613,
09-Apr-2023,22,23.15,22,23.15,16003,
10-Apr-2023,23.8,25.45,23.8,25.45,31279,
11-Apr-2023,27.75,27.75,22.9,23.2,54037,
12-Apr-2023,23.2,25.25,23.2,24.25,19105,
16-Apr-2023,24.25,24.95,23.85,24.4,14708,
17-Apr-2023,24.4,25.2,23.9,24.05,9293,
18-Apr-2023,24.05,24.7,23.8,24.15,3905,
19-Apr-2023,24.15,24.8,22.9,23.85,9721,
20-Apr-2023,24.35,24.8,23.5,24.1,4489,
