DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,ADJ_CLOSE
09-May-2022,1680,1710,1660.1,1677.4,40764,
10-May-2022,1740,1740,1556.65,1581.5,111464,
11-May-2022,1541.55,1566.15,1493.55,1515.75,44059,
12-May-2022,1501,1543.5,1430,1456.85,67482,
15-May-2022,1534.95,1586.05,1485.05,1500.55,37935,
16-May-2022,1508.1,1590.8,1485.9,1552.6,10618,
17-May-2022,1559.8,1625,1534.3,1603.1,20154,
18-May-2022,1580.6,1625,1511,1602,43872,
19-May-2022,1610.05,1617.95,1550,1571.65,21537,
22-May-2022,1570,1597,1553.45,1584.65,8105,
23-May-2022,1585.1,1591.15,1475,1502.5,49796,
24-May-2022,1495.7,1517.95,1451,1465.85,27289,
25-May-2022,1491,1506.9,1439.1,1458.2,27584,
26-May-2022,1480,1532.45,1458.2,1506.05,38173,
29-May-2022,1520.45,1534.6,1502.6,1518,7951,
30-May-2022,1518,1580,1500,1566.4,21336,
31-May-2022,1528.55,1589.85,1528,1579.05,38342,
01-Jun-2022,1586.4,1591.05,1534,1537.5,14095,
02-Jun-2022,1545.15,1557.75,1525,1537.2,7476,
05-Jun-2022,1540,1550,1501.2,1525.1,27414,
06-Jun-2022,1525.3,1550,1501.3,1526.4,9237,
07-Jun-2022,1520.1,1539.85,1505,1514.6,10078,
08-Jun-2022,1522.2,1530.95,1501.2,1513.95,13398,
09-Jun-2022,1521.55,1539,1452,1473.35,34913,
12-Jun-2022,1450,1491.95,1437,1455.3,58652,
13-Jun-2022,1437.25,1488.3,1420,1438.55,38671,
14-Jun-2022,1488,1490,1447,1468.7,35444,
15-Jun-2022,1477.95,1481.45,1356.45,1407.4,73391,
16-Jun-2022,1385.05,1429,1350,1381.45,42977,
19-Jun-2022,1381,1386.3,1235.8,1281.2,192940,
20-Jun-2022,1283.65,1355.85,1283.65,1322.35,335335,
21-Jun-2022,1320.1,1336.8,1305.15,1323.8,36094,
22-Jun-2022,1335,1378.65,1324.85,1354.6,425613,
23-Jun-2022,1361.4,1379.8,1349.6,1371.6,16467,
26-Jun-2022,1371.6,1454,1371.6,1433.6,50718,
27-Jun-2022,1434.05,1450,1419.95,1430.15,36549,
28-Jun-2022,1416,1450,1415,1437.55,11431,
29-Jun-2022,1441.1,1526.8,1441.1,1481.05,44354,
30-Jun-2022,1488.5,1550,1458.95,1545.2,191551,
03-Jul-2022,1541,1561,1523.45,1554.9,31400,
04-Jul-2022,1550,1564.8,1500.05,1511.95,60759,
05-Jul-2022,1512.4,1549.95,1478.5,1532.55,55286,
06-Jul-2022,1540.25,1545.05,1512.85,1527.75,25025,
07-Jul-2022,1534.05,1580,1523.9,1567.45,23944,
10-Jul-2022,1553.5,1587.7,1548.35,1571.45,22168,
11-Jul-2022,1563.95,1603,1563.95,1595.8,17286,
12-Jul-2022,1610.15,1626.45,1573.15,1585.95,12393,
13-Jul-2022,1599.85,1602.8,1551.55,1562.35,14806,
14-Jul-2022,1540,1567.1,1540,1559.5,6581,
17-Jul-2022,1583,1637.75,1568.05,1602.65,26156,
18-Jul-2022,1602.65,1608.5,1578.6,1595.5,43589,
19-Jul-2022,1603.5,1725,1586,1612.95,132865,
20-Jul-2022,1602.95,1631.3,1580,1594.2,11211,
21-Jul-2022,1594.2,1648.25,1594.2,1636.95,13100,
24-Jul-2022,1637,1650,1630,1642.75,9628,
25-Jul-2022,1616,1682.1,1601.3,1640,18250,
26-Jul-2022,1664,1682,1614,1639.15,29422,
27-Jul-2022,1671.85,1677.75,1601,1611.5,22094,
28-Jul-2022,1634.1,1690,1620.25,1671.95,71201,
31-Jul-2022,1676.1,1686.6,1646.6,1660.55,37493,
01-Aug-2022,1635.65,1672,1631.05,1638.75,60081,
02-Aug-2022,1638.75,1690,1629.6,1681.5,54928,
03-Aug-2022,1685.65,1706,1650,1658.6,23077,
04-Aug-2022,1658.6,1666.6,1651.7,1657.1,12745,
07-Aug-2022,1657.1,1659,1636.25,1642.15,32654,
09-Aug-2022,1650,1663.05,1622.2,1656.9,13472,
10-Aug-2022,1628,1670,1628,1656.15,13172,
11-Aug-2022,1631.3,1660,1631.3,1656.6,12461,
15-Aug-2022,1658.3,1680,1641.1,1659.6,24142,
16-Aug-2022,1661.3,1675,1642.5,1658.9,19384,
17-Aug-2022,1643,1675,1643,1672.3,9385,
